t,theta_sol,theta_dot_sol,theta_ddot_sol,theta_e_sol,theta_e_dot_sol,theta_e_ddot_sol,theta_d_sol,theta_d_dot_sol,theta_d_ddot_sol
47.99332962757087,-0.9175656197696036,9.083967285410562,32.386824857580535,1.2938074217589153,-6.61710792872181,-32.22439801733056,0.37624180198931173,2.466859356688752,0.16242684024997522
48.02668148971651,-0.5919881789869994,10.629868227761214,66.43032944986764,1.0504441312225976,-8.171130267844312,-67.07932374872024,0.45845595223559815,2.4587379599169026,-0.6489942988525949
48.060033351862145,-0.18668039398841496,14.178802469051927,160.70831882042916,0.7266292500060907,-11.755154282678346,-162.1616158411069,0.5399488560176757,2.4236481863735815,-1.4532970206777394
48.09338521400778,0.3943592399874988,20.941269615556802,198.56978818146928,0.2254674280627339,-18.57929470146338,-200.81144760733292,0.6198266680502327,2.3619749140934228,-2.2416594258636517
48.12673707615342,1.173385576669511,24.87567389285133,42.14378813983767,-0.47617231867861626,-22.601279293775644,-45.14922259436497,0.6972132579908947,2.2743945990756878,-3.0054344545273075
48.160088938299054,2.0048683301200754,24.357260154891996,-73.71868508789399,-1.2336085099476508,-22.195392299235422,69.98244035737432,0.7712598201724248,2.1618678556565736,-3.7362447305196738
48.19344080044469,2.747601828809035,19.24222672809413,-235.2230728953156,-1.906447645181595,-17.216597807969876,230.79699844762897,0.8411541836274403,2.0256289201242548,-4.426074447686634
48.22679266259033,3.251690753280414,11.246236407804128,-198.42552443086774,-2.345561032990854,-9.379064294659893,193.3581671405775,0.9061297202895598,1.867172113144236,-5.067357290290231
48.26014452473596,3.5381576195446325,6.477846923462495,-99.20088865319079,-2.5726838658817237,-4.789611473983082,93.54782922994056,0.9654737536629088,1.6882354494794138,-5.653059423250229
48.2934963868816,3.7086518703793834,3.9776482820934556,-56.846413448371976,-2.690116494649473,-2.4868667073125845,50.66965680644033,1.0185353757299103,1.4907815747808713,-6.176756641931648
48.326848249027236,3.813769761201697,2.430932022420233,-38.23623416140091,-2.7490371748426092,-1.1539557838796477,31.603529326125475,1.0647325863590877,1.2769762385405854,-6.632704835275431
48.36020011117287,3.8756095233411707,1.3290438467945185,-28.83914765134908,-2.7720508464365414,-0.27987930747010925,21.82324466194828,1.1035586769046293,1.0491645393244093,-7.015902989400799
48.39355197331851,3.9049936869755624,0.46144927822343107,-23.66005291051657,-2.770405898995219,0.3483959246119891,16.33790486988101,1.1345877879803434,0.8098452028354202,-7.322148040635559
48.426903835464145,3.9078441809567073,-0.27277999662119834,-20.635176292779015,-2.7503646005086746,0.8344231715573012,13.087095316455525,1.1574795804480327,0.5616431749361028,-7.548080976323489
48.46025569760978,3.8876696192411,-0.92763199639354,-18.768446365480013,-2.715686650854041,1.2349128266338374,11.077222687722804,1.1719829683870588,0.30728083024029734,-7.6912236777572085
48.49360755975542,3.8465273042386765,-1.5318688117608203,-17.54900503294318,-2.668588431138033,1.5814169238292288,9.79899893181231,1.1779388731006435,0.04954811206840858,-7.750006101130872
48.526959421901054,3.7858703765108817,-2.10164110614959,-16.633095778909308,-2.6105884085591593,1.8929130374338428,8.909312280529505,1.1752819679517224,-0.20872806871574726,-7.723783498379803
48.56031128404669,3.7066944774099655,-2.6428136251059895,-15.806220420910638,-2.5426530825194984,2.1780987847630793,8.193376931886966,1.1640413948904669,-0.46471484034291,-7.61284348902367
48.59366314619233,3.609886703533997,-3.1551305487743537,-14.926067224460759,-2.4655462587197694,2.439526106616521,7.507664319015181,1.1443404448142278,-0.715604442157833,-7.4184029054455785
48.62701500833796,3.496538644699004,-3.6361481563153726,-13.882746376352628,-2.380143439433081,2.6775031351056082,6.740151930142492,1.1163952052659232,-0.9586450212097641,-7.142594446210137
48.6603668704836,3.3677802110485895,-4.080115585461729,-12.701548213944697,-2.2872680207452727,2.888944769834832,5.913104930133858,1.0805121903033168,-1.1911708156268974,-6.788443283810841
48.693718732629236,3.2248440248427865,-4.483399998519364,-11.521754947867553,-2.1877590463069323,3.0727686048094283,5.161921064443902,1.037084978535854,-1.410631393709936,-6.35983388342365
48.72707059477487,3.0690946298199266,-4.849356804553308,-10.475978750289995,-2.0825047336158105,3.2347371765119997,4.614511353681032,0.9865898962041164,-1.6146196280413083,-5.861467396608963
48.76042245692051,2.9016989266335553,-5.184613645511057,-9.66002601313486,-1.9721181339817406,3.3837155477336744,4.361215915847854,0.9295807926518145,-1.8008980977773819,-5.298810097287006
