t,theta_sol,theta_dot_sol,theta_ddot_sol,theta_e_sol,theta_e_dot_sol,theta_e_ddot_sol,theta_d_sol,theta_d_dot_sol,theta_d_ddot_sol
0.0,0.0,0.0,-0.0,0.39269908169872414,2.4674011002723395,0.0,0.39269908169872414,2.4674011002723395,-0.0
0.033351862145636464,-0.0010385654237076158,-0.09742753552729555,-6.354095369393725,0.47587957762030175,2.55129693709825,5.5433870106379715,0.47484101219659414,2.4538694015709543,-0.8107083587557542
0.06670372429127293,-0.009529478391040458,-0.46926597788282054,-16.838680043266443,0.5656114570273103,2.8826887041878244,15.226155484588912,0.5560819786362698,2.413422726305004,-1.61252455867753
0.1000555864369094,-0.03739371261865876,-1.3002717239975312,-34.58952004933795,0.6729246116960237,3.6467764330502095,32.192866075813185,0.6355308990773649,2.3465047090526783,-2.39665397352476
0.13340744858254586,-0.10485000763693597,-2.9075589562206723,-64.07204623228623,0.8171663550612034,5.161408288399374,60.917550259817254,0.7123163474242674,2.253849332178702,-3.1544959724689687
0.16675931072818231,-0.24493041219249356,-5.706393671900898,-104.26189565817216,1.0305265237527899,7.842866547136401,100.38415740307546,0.7855961115602963,2.1364728752355036,-3.877738255096709
0.2001111728738188,-0.4987104746892368,-9.648504446072124,-123.8062782899791,1.3532769057410174,11.644167214093155,119.2478302660847,0.8545664310517807,1.9956627680210313,-4.558448023894403
0.23346303501945526,-0.8847897075348294,-13.286014206554748,-86.21104307490398,1.8032605206342285,15.118977676111898,81.02188408070351,0.918470813099399,1.8329634695571497,-5.189158994200473
0.2668148971650917,-1.3644792922273652,-15.127677774675561,-23.08986886763209,2.341087622267421,16.77783730254892,17.326915580365704,0.9766083300400559,1.6501595278733592,-5.762953287266387
0.30016675931072817,-1.869635398754684,-14.79664037301231,43.44462792049942,2.897976706143812,16.245896379414923,-49.71816522869167,1.028341307389128,1.4492560064026119,-6.273537308192244
0.33351862145636463,-2.3257210322820523,-12.154636814549384,114.48851043236435,3.3988233503797485,13.387093306229364,-121.2038212088431,1.0731023180976964,1.2324564916799787,-6.71531077647874
0.3668704836020011,-2.6575844453785007,-7.532468540742995,151.67596952425077,3.7679848516875825,8.534607464307125,-158.75939767629282,1.1104004063090818,1.0021389235641303,-7.083428152042049
0.4002223457476376,-2.8271625561186617,-2.8133056478541327,123.37823918259349,3.966989028468806,3.574135160939125,-130.75209096554116,1.1398264723501441,0.7608295130849922,-7.373851782947661
0.43357420789327406,-2.861254317068007,0.5116210653503708,76.87047813278862,4.02231207696071,-0.0004460313537919536,-84.45387432470712,1.161057759892703,0.5111750339965788,-7.583396191918495
0.4669260700389105,-2.808623133887229,2.450417793513294,41.735650750282716,3.982484529955417,-2.1945040015614623,-49.445413766148725,1.1738613960681878,0.25591379195183184,-7.709763015866007
0.500277932184547,-2.708360444164941,3.446980261890376,19.891213866865623,3.8864573898711168,-3.4491346721697314,-27.64278008207975,1.1780969457061756,-0.002154410279355507,-7.751566215214125
0.5336297943301834,-2.5849242715745535,3.883181051209835,7.575524625258546,3.7586422232555186,-4.143380033325808,-15.283871901769107,1.173717951680965,-0.26019898211597353,-7.708347276510561
0.5669816564758199,-2.45265653102557,4.018635278967175,1.206389212910537,3.613428975496638,-4.534024871131381,-8.786969454487966,1.160772444471068,-0.5153895921642053,-7.5805802415774295
0.6003335186214563,-2.318551816552213,3.999948398678603,-1.833884567684236,3.4579542318947976,-4.764875611051466,-5.535781940355303,1.1394024153425844,-0.7649272123728632,-7.369666508039539
0.6336853807670928,-2.186448571600733,3.9168104576591642,-2.923812772628346,3.2962908305355088,-4.922885276500984,-4.154106685631795,1.1098422589347758,-1.0060748188418196,-7.0779194582601415
0.6670372429127293,-2.057454253685334,3.8177521376029295,-2.842309906343576,3.129870456015498,-5.053939550148156,-3.8662291789362686,1.072416202330164,-1.2361874125452263,-6.7085390852798445
0.7003891050583657,-1.9315809287916652,3.7362606743642326,-1.9375340815242055,2.9591156775997542,-5.189001705055013,-4.32804281254688,1.027534748808089,-1.4527410306907802,-6.265576894071086
0.7337409672040022,-1.80776577135034,3.6966622609185977,-0.2936099036503226,2.783455946638338,-5.350022691425956,-5.4602815594342715,0.975690175287998,-1.6533604305073581,-5.753891463084594
0.7670928293496386,-1.6842298882774718,3.7248823560469173,2.122912547447253,2.6016810211256964,-5.560727497861596,-7.3020077009530295,0.9174511328482245,-1.8358451418146788,-5.179095153505776
0.8004446914952752,-1.5582297679818007,3.849820393089324,5.453811865497607,2.411686177525632,-5.8480139957097785,-10.00130441623185,0.8534564095438314,-1.9981936026204543,-4.547492550734243
0.8337965536409117,-1.4262348007002128,4.0845281815419465,8.90865142561338,2.2106427246355276,-6.223153294558522,-12.774662738897252,0.7844079239353148,-2.1386251130165763,-3.8660113132838725
0.8671484157865481,-1.2841257515932518,4.46897747571812,14.627154255503267,1.9951887777710653,-6.724576842293768,-17.769280443082256,0.7110630261778135,-2.2555993665756477,-3.142126187578988
0.9005002779321846,-1.1253585760570424,5.106178457115152,24.508319541750428,1.7595847671724711,-7.454011802135161,-26.892096563831927,0.6342261911154288,-2.3478333450200095,-2.383777022081499
0.933852140077821,-0.9388962514487185,6.190302781497772,42.96534564949461,1.4936364459426774,-8.604618172353886,-44.56462732949588,0.554740194493959,-2.4143153908561144,-1.599281680001267
0.9672040022234575,-0.7021247234695369,8.222800219616731,84.98851154992637,1.1756015925442553,-10.677116523236931,-85.78575635572274,0.4734768690747184,-2.454316303620199,-0.7972448057963735
